IO, 05, 2014110600, 03, GFDN,   0, 138N,  874E,  41, 1001
IO, 05, 2014110600, 03, NG07, 078, 120N,  810E,  10, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 000, 141N,  877E,  30, 1004, XX,  34, NEQ, 0000, 0196, 0000, 0000
IO, 05, 2014110600, 03, NG08, 006, 147N,  877E,  35, 1004, XX,  34, NEQ, 0212, 0167, 0000, 0000
IO, 05, 2014110600, 03, NG08, 012, 147N,  874E,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 018, 148N,  870E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 024, 148N,  866E,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 030, 151N,  861E,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 036, 152N,  856E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 042, 153N,  848E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 048, 157N,  838E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 054, 161N,  828E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 060, 168N,  816E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 066, 176N,  806E,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 072, 186N,  798E,  13, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 078, 195N,  794E,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 084, 204N,  795E,  10, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 090, 216N,  798E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
IO, 05, 2014110600, 03, NG08, 096, 223N,  803E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
