SH, 11, 2020012500, 03, AC00, 060, 301S,  724E,  39,  999, XX,  34, NEQ, 0033, 0167, 0157, 0283
SH, 11, 2020012500, 03, AEMN, 000, 237S,  718E,  36,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 006, 243S,  725E,  32,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 012, 250S,  734E,  30,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 018, 256S,  742E,  31,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 024, 263S,  748E,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 030, 271S,  751E,  38,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 036, 279S,  754E,  42,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 042, 287S,  755E,  41,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 048, 295S,  754E,  42,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 054, 296S,  753E,  42,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 060, 296S,  749E,  40,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 066, 292S,  739E,  38,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 072, 293S,  730E,  38,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 078, 293S,  726E,  36,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AEMN, 084, 295S,  722E,  34,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
