/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_06.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_09.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_12.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_15.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_18.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-24_21.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/diag.2018-01-25_00.00.00.nc,NMMM0013,796933216,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/init.nc,NMMM0013,34173141136,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/uni.2018011500.latlon.tar,NMMM0013,616919040,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/uni.2018011500.misc.tar.gz,NMMM0013,300977,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018011500/uni.2018011500.soundings.tar.gz,NMMM0013,993357,2018-02-01,2018-02-01
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-24_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-25_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
